city,date,year,month,day,high_temp,avg_temp,low_temp,high_dewpt,avg_dewpt,low_dewpt,high_humidity,avg_humidity,low_humidity,high_hg,avg_hg,low_hg,high_vis,avg_vis,low_vis,high_wind,avg_wind,low_wind,precip,events
Mumbai,7/10/2016,2016,10,7,89,82,75,79,76,75,94,84,57,29.86,29.79,29.74,3,2,1,14,6,NA,0,Rain
Mumbai,8/10/2016,2016,10,8,89,82,74,79,76,73,89,80,58,29.86,29.8,29.74,3,2,1,13,7,NA,0,NA
Mumbai,9/10/2016,2016,10,9,88,81,74,79,77,74,89,82,63,29.86,29.79,29.71,2,2,1,13,6,NA,0,NA
Mumbai,10/10/2016,2016,10,10,88,82,76,79,78,75,94,81,66,29.86,29.79,29.74,2,2,1,14,5,NA,0,NA
Mumbai,11/10/2016,2016,10,11,89,82,75,79,76,74,94,79,56,29.87,29.81,29.77,2,2,1,15,5,NA,0,NA
Mumbai,12/10/2016,2016,10,12,88,81,74,75,75,73,89,75,53,29.86,29.81,29.76,5,2,1,12,6,NA,0,NA
Mumbai,13/10/2016,2016,10,13,91,82,72,75,72,59,84,71,32,29.89,29.83,29.77,3,2,1,13,6,NA,0,NA
Mumbai,14/10/2016,2016,10,14,92,82,72,75,73,66,89,69,43,29.89,29.82,29.77,2,2,1,12,6,NA,0,NA
Mumbai,15/10/2016,2016,10,15,91,80,70,77,73,66,84,69,43,29.89,29.83,29.77,2,2,1,10,5,NA,0,NA
Mumbai,16/10/2016,2016,10,16,91,84,76,79,76,72,89,73,51,29.92,29.86,29.8,2,1,1,13,5,NA,0,NA
Mumbai,17/10/2016,2016,10,17,93,84,75,78,74,68,86,66,46,29.89,29.84,29.77,2,1,1,12,5,NA,0,NA
Mumbai,18/10/2016,2016,10,18,95,86,77,77,69,52,79,56,22,29.86,29.81,29.74,2,2,1,12,5,NA,0,NA
Mumbai,19/10/2016,2016,10,19,95,84,72,75,66,57,74,49,28,29.86,29.79,29.73,2,2,1,13,5,21,0,NA
Mumbai,20/10/2016,2016,10,20,95,82,69,70,66,55,83,52,28,29.83,29.77,29.71,2,2,1,12,4,NA,0,NA
Mumbai,21/10/2016,2016,10,21,93,81,69,73,68,63,79,58,34,29.86,29.79,29.74,2,2,1,12,5,NA,0,NA
Mumbai,22/10/2016,2016,10,22,91,82,74,75,72,66,83,68,35,29.89,29.84,29.8,2,2,1,12,4,NA,0,NA
Mumbai,23/10/2016,2016,10,23,91,82,73,77,74,68,84,71,39,29.92,29.85,29.8,2,1,1,14,5,NA,0,NA
Mumbai,24/10/2016,2016,10,24,91,82,74,75,72,63,86,69,38,29.92,29.85,29.8,2,2,1,13,5,NA,0,NA
Mumbai,25/10/2016,2016,10,25,88,80,72,75,69,61,91,64,42,29.92,29.85,29.77,2,2,1,13,6,NA,0,NA
Mumbai,26/10/2016,2016,10,26,91,78,65,72,66,59,81,59,43,29.92,29.85,29.8,2,2,1,12,4,NA,0,NA
Mumbai,27/10/2016,2016,10,27,95,82,68,73,65,57,78,51,28,29.98,29.88,29.8,4,2,1,16,4,NA,0,NA
Mumbai,28/10/2016,2016,10,28,95,81,67,69,61,48,77,45,20,29.95,29.86,29.8,2,2,1,14,6,NA,0,NA
Mumbai,29/10/2016,2016,10,29,93,80,68,70,64,54,80,52,25,29.92,29.85,29.8,2,2,1,12,5,NA,0,NA
Mumbai,30/10/2016,2016,10,30,94,79,64,68,61,50,83,48,24,29.95,29.86,29.8,3,2,1,12,5,NA,0,NA
Mumbai,31/10/2016,2016,10,31,97,82,68,77,66,55,79,49,39,29.98,29.9,29.86,2,2,1,14,6,NA,0,NA
Mumbai,1/11/2016,2016,11,1,95,84,72,71,62,52,67,42,23,29.98,29.9,29.83,3,2,1,14,5,NA,0,NA
Mumbai,2/11/2016,2016,11,2,95,83,71,65,54,45,71,34,19,29.95,29.88,29.83,3,2,1,13,8,NA,0,NA
Mumbai,3/11/2016,2016,11,3,95,82,68,68,57,46,72,40,16,29.95,29.88,29.83,5,2,1,12,6,NA,0,NA
Mumbai,4/11/2016,2016,11,4,90,77,64,70,60,54,71,46,25,29.92,29.85,29.77,3,2,1,13,5,NA,0,NA
Mumbai,5/11/2016,2016,11,5,92,79,66,72,63,55,85,52,27,29.86,29.81,29.74,2,2,1,12,5,NA,0,NA
Mumbai,6/11/2016,2016,11,6,93,80,66,70,58,46,79,44,17,29.92,29.85,29.8,2,2,1,13,5,NA,0,NA
Mumbai,7/11/2016,2016,11,7,93,79,65,68,62,50,84,52,20,29.98,29.91,29.85,2,2,1,15,5,NA,0,NA
Mumbai,8/11/2016,2016,11,8,93,78,62,70,55,48,73,39,15,30.01,29.92,29.86,2,2,1,12,4,NA,0,NA
Mumbai,9/11/2016,2016,11,9,93,78,62,66,54,48,76,38,19,30.01,29.94,29.89,2,2,1,12,4,NA,0,NA
Mumbai,10/11/2016,2016,11,10,93,77,61,63,55,46,70,41,20,30.01,29.92,29.86,2,2,1,12,4,NA,0,NA
Mumbai,11/11/2016,2016,11,11,95,78,61,61,54,39,78,41,10,29.98,29.89,29.83,2,2,1,10,4,NA,0,NA
Mumbai,12/11/2016,2016,11,12,94,78,62,63,56,46,75,42,14,29.98,29.9,29.83,2,2,1,9,4,NA,0,NA
Mumbai,13/11/2016,2016,11,13,93,80,66,67,58,50,70,43,18,29.98,29.92,29.86,2,2,1,13,5,NA,0,NA
Mumbai,14/11/2016,2016,11,14,94,80,66,66,60,54,73,46,23,29.98,29.91,29.86,2,2,1,10,4,NA,0,NA
Mumbai,15/11/2016,2016,11,15,94,80,67,72,66,63,83,57,34,29.95,29.88,29.83,2,1,1,8,3,NA,0,NA
Mumbai,16/11/2016,2016,11,16,96,84,71,73,70,66,80,59,37,29.95,29.88,29.83,2,1,1,10,4,NA,0,NA
Mumbai,17/11/2016,2016,11,17,96,84,73,72,65,50,76,50,21,29.98,29.91,29.86,2,2,1,12,5,NA,0,NA
Mumbai,18/11/2016,2016,11,18,94,82,71,68,56,52,71,39,22,29.95,29.89,29.8,2,2,1,13,7,NA,0,NA
Mumbai,19/11/2016,2016,11,19,95,82,68,68,58,50,69,43,21,29.92,29.84,29.77,2,2,1,9,4,NA,0,NA
Mumbai,20/11/2016,2016,11,20,94,78,61,66,58,43,76,47,12,29.92,29.86,29.8,3,2,1,10,4,NA,0,NA
Mumbai,21/11/2016,2016,11,21,96,78,61,64,57,41,83,45,13,29.95,29.86,29.8,3,2,1,10,4,NA,0,NA
Mumbai,22/11/2016,2016,11,22,96,80,63,70,56,48,67,42,14,29.92,29.86,29.8,2,2,1,10,4,NA,0,NA
Mumbai,23/11/2016,2016,11,23,96,80,63,64,57,48,75,42,13,29.92,29.85,29.8,2,2,1,8,4,NA,0,NA
Mumbai,24/11/2016,2016,11,24,96,80,65,66,57,46,72,42,13,29.92,29.86,29.8,2,2,1,12,4,NA,0,NA
Mumbai,25/11/2016,2016,11,25,95,80,65,65,56,41,65,40,14,29.92,29.86,29.8,3,2,1,9,4,NA,0,NA
Mumbai,26/11/2016,2016,11,26,96,80,63,63,55,45,69,40,18,29.95,29.88,29.83,2,2,1,10,4,NA,0,NA
Mumbai,27/11/2016,2016,11,27,97,79,61,64,58,45,78,45,18,29.98,29.89,29.8,2,2,1,13,4,NA,0,NA
Mumbai,28/11/2016,2016,11,28,96,80,64,70,61,50,78,48,21,29.95,29.88,29.8,2,2,1,12,3,NA,0,NA
Mumbai,29/11/2016,2016,11,29,92,79,66,72,66,59,89,61,25,29.95,29.9,29.86,2,1,1,10,3,NA,0,NA
Mumbai,30/11/2016,2016,11,30,90,78,65,70,65,61,82,58,36,30.01,29.91,29.86,2,1,1,9,2,NA,0,NA
Mumbai,1/12/2016,2016,12,1,90,76,63,69,62,54,82,52,28,29.98,29.9,29.83,2,1,1,9,2,NA,0,NA
Mumbai,2/12/2016,2016,12,2,96,80,65,65,60,50,78,49,17,29.98,29.89,29.8,2,2,1,12,4,NA,0,NA
Mumbai,3/12/2016,2016,12,3,95,80,65,68,60,54,65,46,24,29.98,29.91,29.86,2,2,1,10,5,NA,0,NA
Mumbai,4/12/2016,2016,12,4,97,84,72,72,65,59,65,50,30,30.04,29.94,29.89,2,2,1,13,6,NA,0,NA
Mumbai,5/12/2016,2016,12,5,97,86,74,70,67,64,70,54,34,29.98,29.93,29.86,2,2,1,12,5,NA,0,NA
Mumbai,6/12/2016,2016,12,6,94,82,69,68,61,52,76,47,19,29.98,29.91,29.86,2,2,1,12,4,NA,0,NA
Mumbai,7/12/2016,2016,12,7,93,78,63,65,56,48,69,44,16,30.01,29.92,29.86,2,2,1,13,5,NA,0,NA
Mumbai,8/12/2016,2016,12,8,94,78,63,61,55,46,70,42,16,29.98,29.92,29.86,2,2,1,12,4,NA,0,NA
Mumbai,9/12/2016,2016,12,9,92,77,62,65,59,50,78,51,25,29.95,29.89,29.83,2,1,1,10,3,NA,0,NA
Mumbai,10/12/2016,2016,12,10,88,74,60,64,59,52,83,52,26,29.95,29.88,29.83,2,2,1,10,3,NA,0,NA
Mumbai,11/12/2016,2016,12,11,88,74,59,66,57,46,81,50,16,29.92,29.85,29.8,3,2,1,10,4,NA,0,NA
Mumbai,12/12/2016,2016,12,12,93,76,60,64,57,46,88,46,20,29.92,29.84,29.79,2,2,1,10,4,NA,0,NA
Mumbai,13/12/2016,2016,12,13,95,78,61,61,57,46,77,43,19,29.89,29.82,29.74,2,2,1,13,3,NA,0,NA
Mumbai,14/12/2016,2016,12,14,95,80,65,69,59,50,74,43,21,29.92,29.85,29.8,2,2,1,12,4,NA,0,NA
Mumbai,15/12/2016,2016,12,15,96,84,72,70,67,64,73,55,38,29.95,29.89,29.83,3,2,1,13,4,NA,0,NA
Mumbai,16/12/2016,2016,12,16,94,83,72,70,64,61,66,49,30,29.98,29.92,29.86,2,2,1,12,4,NA,0,NA
Mumbai,17/12/2016,2016,12,17,95,82,69,76,62,55,63,45,30,30.01,29.94,29.86,2,2,1,12,5,NA,0,NA
Mumbai,18/12/2016,2016,12,18,92,78,65,64,55,48,56,37,24,30.01,29.96,29.92,4,2,1,12,4,NA,0,NA
Mumbai,19/12/2016,2016,12,19,89,76,62,64,57,50,70,45,23,30.04,29.95,29.89,2,2,1,12,4,NA,0,NA
Mumbai,20/12/2016,2016,12,20,93,79,65,66,58,52,78,45,21,29.98,29.92,29.86,2,2,1,10,5,NA,0,NA
Mumbai,21/12/2016,2016,12,21,93,77,61,66,58,46,79,47,21,30.04,29.95,29.89,2,2,1,12,3,NA,0,NA
Mumbai,22/12/2016,2016,12,22,91,76,61,66,59,52,81,51,18,30.01,29.95,29.89,2,1,1,10,3,NA,0,NA
Mumbai,23/12/2016,2016,12,23,90,75,60,68,60,52,86,52,27,29.98,29.9,29.83,2,1,1,12,3,NA,0,NA
Mumbai,24/12/2016,2016,12,24,88,74,60,67,61,54,82,56,31,29.99,29.83,29.77,2,1,1,10,2,NA,0,NA
Mumbai,25/12/2016,2016,12,25,90,76,61,68,63,50,96,61,26,29.92,29.86,29.8,2,1,1,10,2,NA,0,NA
Mumbai,26/12/2016,2016,12,26,91,76,60,67,59,50,87,51,21,29.96,29.89,29.83,2,1,1,10,2,NA,0,NA
Mumbai,27/12/2016,2016,12,27,90,74,59,66,56,48,80,44,26,29.98,29.9,29.83,2,2,1,13,4,NA,0,NA
Mumbai,28/12/2016,2016,12,28,93,78,63,61,52,41,59,38,17,30.04,29.9,29.86,2,2,1,10,5,NA,0,NA
Mumbai,29/12/2016,2016,12,29,94,77,60,61,53,45,68,40,17,29.98,29.91,29.85,2,2,1,10,4,NA,0,NA
Mumbai,30/12/2016,2016,12,30,95,78,60,63,56,46,76,43,14,30.01,29.92,29.86,2,1,1,13,4,NA,0,NA
Mumbai,31/12/2016,2016,12,31,91,76,62,66,61,54,82,53,26,29.98,29.91,29.83,2,1,1,12,3,NA,0,NA
Mumbai,1/01/2017,2017,1,1,88,74,61,64,60,52,83,53,27,29.98,29.91,29.86,2,1,1,10,3,NA,0,NA
Mumbai,2/01/2017,2017,1,2,91,76,61,67,60,45,88,55,20,30.01,29.94,29.89,2,1,1,10,2,NA,0,NA
Mumbai,3/01/2017,2017,1,3,92,76,59,64,53,45,86,41,20,30.01,29.94,29.89,2,1,1,10,4,NA,0,NA
Mumbai,4/01/2017,2017,1,4,90,74,57,65,56,43,91,47,21,30.01,29.93,29.89,2,1,1,10,4,NA,0,NA
Mumbai,5/01/2017,2017,1,5,88,73,58,66,58,50,77,53,28,29.98,29.91,29.85,2,1,1,10,3,NA,0,NA
Mumbai,6/01/2017,2017,1,6,83,70,58,68,62,50,90,62,33,29.98,29.9,29.85,2,2,1,15,4,NA,0,NA
Mumbai,7/01/2017,2017,1,7,83,72,60,68,64,59,85,67,46,29.95,29.87,29.8,3,1,1,13,4,NA,0,NA
Mumbai,8/01/2017,2017,1,8,85,74,63,66,63,55,85,64,40,29.92,29.84,29.77,2,2,1,14,4,NA,0,NA
Mumbai,9/01/2017,2017,1,9,83,72,62,63,58,54,77,53,30,29.92,29.87,29.8,2,2,1,14,4,NA,0,NA
Mumbai,10/01/2017,2017,1,10,82,69,56,59,53,48,71,48,27,29.98,29.91,29.86,2,2,1,14,4,NA,0,NA
Mumbai,11/01/2017,2017,1,11,83,68,54,59,54,43,86,53,24,30.01,29.92,29.86,2,2,1,12,4,NA,0,NA
Mumbai,12/01/2017,2017,1,12,84,68,53,59,52,41,78,50,18,29.95,29.88,29.82,2,2,1,12,5,NA,0,NA
Mumbai,13/01/2017,2017,1,13,88,72,56,61,55,46,83,52,24,29.95,29.86,29.8,2,2,1,13,3,NA,0,NA
Mumbai,14/01/2017,2017,1,14,90,76,61,70,61,54,82,57,26,29.98,29.89,29.83,2,2,1,13,6,NA,0,NA
Mumbai,15/01/2017,2017,1,15,91,78,64,70,66,59,91,67,34,30.01,29.95,29.89,2,1,1,12,4,NA,0,NA
Mumbai,16/01/2017,2017,1,16,86,74,63,68,64,59,88,62,36,30.04,29.97,29.91,2,1,1,9,2,NA,0,NA
Mumbai,17/01/2017,2017,1,17,85,73,61,64,59,54,86,56,35,30.04,29.95,29.88,2,1,1,10,4,NA,0,NA
Mumbai,18/01/2017,2017,1,18,85,72,59,63,58,52,72,51,31,30.04,29.96,29.87,2,1,1,10,4,NA,0,NA
Mumbai,19/01/2017,2017,1,19,91,76,62,64,59,52,81,52,26,30.04,29.97,29.89,2,1,1,12,4,NA,0,NA
Mumbai,20/01/2017,2017,1,20,89,76,62,61,58,52,78,48,23,30.06,29.97,29.89,2,1,1,13,3,NA,0,NA
Mumbai,21/01/2017,2017,1,21,90,76,61,63,57,54,75,45,25,30.04,29.98,29.92,2,2,1,10,4,NA,0,NA
Mumbai,22/01/2017,2017,1,22,94,79,64,62,57,54,64,40,24,30.06,29.99,29.92,2,2,1,12,4,NA,0,NA
Mumbai,23/01/2017,2017,1,23,96,80,65,63,56,48,71,40,19,30.04,29.98,29.91,2,2,1,12,4,NA,0,NA
Mumbai,24/01/2017,2017,1,24,96,81,66,63,57,54,60,40,23,30.01,29.95,29.89,2,2,1,13,3,NA,0,NA
Mumbai,25/01/2017,2017,1,25,94,80,66,61,57,52,66,41,24,30.04,29.96,29.89,2,2,1,12,3,NA,0,NA
Mumbai,26/01/2017,2017,1,26,90,78,65,65,58,54,65,44,24,30.01,29.95,29.89,2,2,1,14,5,NA,0,NA
Mumbai,27/01/2017,2017,1,27,87,74,61,61,56,48,70,47,21,30.04,29.96,29.91,4,2,1,13,6,NA,0,NA
Mumbai,28/01/2017,2017,1,28,96,79,62,61,52,46,70,36,12,30.01,29.93,29.86,3,2,1,15,6,NA,0,NA
Mumbai,29/01/2017,2017,1,29,94,78,62,60,54,50,59,36,23,30.01,29.93,29.89,2,2,1,12,5,NA,0,NA
Mumbai,30/01/2017,2017,1,30,92,78,63,64,55,50,66,39,21,29.98,29.91,29.86,2,2,1,12,4,NA,0,NA
Mumbai,31/01/2017,2017,1,31,90,76,63,63,57,48,77,43,28,29.98,29.9,29.83,2,1,1,12,3,NA,0,NA
Mumbai,1/02/2017,2017,2,1,90,75,60,66,55,45,71,43,18,29.95,29.9,29.83,2,1,1,10,3,NA,0,NA
Mumbai,2/02/2017,2017,2,2,92,78,64,66,60,54,82,50,23,29.98,29.94,29.86,2,1,1,12,3,NA,0,NA
Mumbai,3/02/2017,2017,2,3,87,76,65,72,65,54,86,60,35,30.01,29.95,29.89,3,1,0,13,4,NA,0,NA
Mumbai,4/02/2017,2017,2,4,83,74,65,70,66,61,86,67,44,30.08,29.94,29.86,3,2,1,13,4,22,0,NA
Mumbai,5/02/2017,2017,2,5,83,75,67,70,66,63,88,71,50,30.01,29.95,29.89,3,2,1,15,6,26,0,NA
Mumbai,6/02/2017,2017,2,6,82,72,63,63,58,52,78,56,29,30.01,29.95,29.89,3,2,1,13,6,24,0,NA
Mumbai,7/02/2017,2017,2,7,86,72,57,61,55,50,75,48,20,29.98,29.92,29.86,2,2,1,12,4,NA,0,NA
Mumbai,8/02/2017,2017,2,8,85,74,63,66,61,52,80,56,37,29.98,29.92,29.86,3,2,1,13,5,NA,0,NA
Mumbai,9/02/2017,2017,2,9,89,76,62,64,57,48,74,46,19,29.98,29.9,29.83,2,2,1,13,4,NA,0,NA
Mumbai,10/02/2017,2017,2,10,89,75,61,61,56,46,71,45,24,29.92,29.86,29.77,2,2,1,12,3,NA,0,NA
Mumbai,11/02/2017,2017,2,11,85,74,63,68,61,52,88,60,33,29.95,29.89,29.83,4,2,1,14,4,NA,0,NA
Mumbai,12/02/2017,2017,2,12,88,74,60,64,58,37,88,54,18,30.01,29.94,29.88,2,2,1,12,3,NA,0,NA
Mumbai,13/02/2017,2017,2,13,92,76,61,65,58,55,76,47,21,30.01,29.95,29.89,2,2,1,12,3,NA,0,NA
Mumbai,14/02/2017,2017,2,14,98,81,64,69,58,52,72,40,20,30.09,30.01,29.95,2,2,1,12,4,NA,0,NA
Mumbai,15/02/2017,2017,2,15,99,82,66,64,57,52,63,37,15,30.09,30.01,29.95,4,2,1,15,4,NA,0,NA
Mumbai,16/02/2017,2017,2,16,97,82,67,64,58,50,65,38,16,30.04,29.97,29.86,2,2,1,13,4,NA,0,NA
Mumbai,17/02/2017,2017,2,17,99,84,68,66,58,52,64,37,19,30.01,29.92,29.83,2,2,1,13,5,NA,0,NA
Mumbai,18/02/2017,2017,2,18,101,84,67,63,52,45,55,29,10,30.01,29.94,29.86,2,2,1,14,6,NA,0,NA
Mumbai,19/02/2017,2017,2,19,97,82,67,66,56,46,56,36,16,30.01,29.93,29.85,3,2,1,14,5,NA,0,NA
Mumbai,20/02/2017,2017,2,20,94,80,66,71,62,50,76,47,20,29.92,29.86,29.77,2,2,1,14,5,20,0,NA
Mumbai,21/02/2017,2017,2,21,86,77,68,73,70,64,89,73,43,29.93,29.86,29.8,3,2,1,15,5,NA,0,NA
Mumbai,22/02/2017,2017,2,22,86,76,65,75,69,61,89,71,46,29.98,29.89,29.83,3,2,1,14,5,NA,0,NA
Mumbai,23/02/2017,2017,2,23,92,78,63,79,64,52,87,57,25,29.98,29.91,29.85,5,2,1,15,5,22,0,NA
Mumbai,24/02/2017,2017,2,24,96,80,63,68,57,41,92,41,16,29.98,29.9,29.85,3,2,1,14,4,NA,0,NA
Mumbai,25/02/2017,2017,2,25,101,82,64,66,54,41,65,34,12,30.01,29.89,29.8,4,2,1,14,4,NA,0,NA
Mumbai,26/02/2017,2017,2,26,100,82,63,64,54,37,76,36,11,29.89,29.82,29.76,4,2,1,14,4,NA,0,NA
Mumbai,27/02/2017,2017,2,27,94,80,67,73,59,45,71,43,19,29.92,29.85,29.79,2,2,1,12,3,NA,0,NA
Mumbai,28/02/2017,2017,2,28,100,82,65,66,55,46,51,34,13,29.95,29.88,29.8,2,2,1,12,4,20,0,NA
Mumbai,1/03/2017,2017,3,1,97,81,65,68,59,46,67,38,19,29.92,29.85,29.77,2,2,1,12,5,NA,0,NA
Mumbai,2/03/2017,2017,3,2,94,80,66,68,59,48,61,41,21,29.89,29.83,29.75,2,2,1,14,6,NA,0,NA
Mumbai,3/03/2017,2017,3,3,91,80,68,72,63,55,69,51,31,29.83,29.77,29.71,2,2,1,13,5,NA,0,NA
Mumbai,4/03/2017,2017,3,4,90,77,64,72,66,54,89,61,23,29.83,29.77,29.71,3,2,1,14,5,NA,0,NA
Mumbai,5/03/2017,2017,3,5,91,78,65,70,61,46,89,51,21,29.86,29.78,29.71,5,2,1,14,5,NA,0,NA
Mumbai,6/03/2017,2017,3,6,89,78,66,72,66,52,79,61,37,29.86,29.77,29.71,3,2,1,13,4,23,0,NA
Mumbai,7/03/2017,2017,3,7,87,76,65,73,68,63,89,66,39,29.84,29.78,29.71,2,2,1,13,5,NA,0,NA
Mumbai,8/03/2017,2017,3,8,88,78,67,75,67,59,85,62,40,29.86,29.78,29.73,3,2,1,14,4,21,0,NA
Mumbai,9/03/2017,2017,3,9,89,79,69,72,66,55,88,60,24,29.86,29.78,29.73,4,2,1,13,5,20,0,NA
Mumbai,10/03/2017,2017,3,10,86,78,69,72,67,64,79,64,43,29.89,29.81,29.77,4,2,1,15,7,25,0,NA
Mumbai,11/03/2017,2017,3,11,84,78,72,66,59,49,69,48,19,29.95,29.89,29.83,3,2,1,14,7,21,0,NA
Mumbai,12/03/2017,2017,3,12,88,76,63,58,54,37,70,43,15,29.98,29.89,29.83,3,2,1,15,6,NA,0,NA
Mumbai,13/03/2017,2017,3,13,90,74,59,60,49,39,62,33,12,29.92,29.86,29.8,4,2,1,14,4,NA,0,NA
Mumbai,14/03/2017,2017,3,14,97,79,61,64,53,41,59,36,10,29.92,29.85,29.79,3,2,1,13,5,NA,0,NA
Mumbai,15/03/2017,2017,3,15,91,78,66,72,62,52,77,49,27,29.92,29.85,29.8,3,2,1,14,4,NA,0,NA
Mumbai,16/03/2017,2017,3,16,92,78,65,73,62,46,79,50,19,29.95,29.87,29.83,4,2,1,14,5,NA,0,NA
Mumbai,17/03/2017,2017,3,17,89,78,68,74,68,52,90,61,29,29.93,29.86,29.8,3,2,1,14,5,NA,0,NA
Mumbai,18/03/2017,2017,3,18,93,81,69,73,66,55,79,55,24,29.95,29.89,29.83,3,2,1,15,7,NA,0,NA
Mumbai,19/03/2017,2017,3,19,92,80,69,77,71,58,83,67,23,29.98,29.9,29.86,6,2,1,14,6,25,0,NA
Mumbai,20/03/2017,2017,3,20,93,80,68,79,72,55,89,71,20,29.95,29.87,29.8,3,2,1,16,5,NA,0,NA
Mumbai,21/03/2017,2017,3,21,90,80,71,79,73,68,85,71,42,29.95,29.89,29.83,3,2,1,14,5,NA,0,NA
Mumbai,22/03/2017,2017,3,22,90,80,70,79,70,59,84,61,32,29.95,29.87,29.8,3,2,1,12,5,23,0,NA
Mumbai,23/03/2017,2017,3,23,93,82,71,75,71,63,81,62,30,29.92,29.84,29.77,2,2,1,15,6,NA,0,NA
Mumbai,24/03/2017,2017,3,24,90,80,69,81,73,64,83,67,46,29.89,29.83,29.75,3,2,1,14,6,25,0,NA
Mumbai,25/03/2017,2017,3,25,94,82,70,79,71,64,79,60,38,29.92,29.83,29.74,3,2,1,18,6,24,0,NA
Mumbai,26/03/2017,2017,3,26,95,84,72,75,69,57,79,53,28,29.92,29.85,29.76,3,2,1,17,6,23,0,NA
Mumbai,27/03/2017,2017,3,27,101,86,70,75,67,54,79,47,18,29.89,29.82,29.74,3,2,1,16,6,25,0,NA
Mumbai,28/03/2017,2017,3,28,95,85,75,84,77,66,89,73,49,29.89,29.84,29.8,2,2,1,14,6,25,0,NA
Mumbai,29/03/2017,2017,3,29,91,84,77,82,78,76,89,78,57,29.89,29.85,29.8,2,2,1,14,6,22,0,NA
Mumbai,30/03/2017,2017,3,30,92,84,77,79,77,76,89,78,57,29.92,29.87,29.82,2,2,1,14,6,21,0,NA
Mumbai,31/03/2017,2017,3,31,92,84,75,77,74,67,89,67,35,29.92,29.85,29.77,3,2,1,15,5,23,0,NA
Mumbai,1/04/2017,2017,4,1,90,82,73,79,74,70,84,70,49,29.89,29.85,29.79,3,2,1,12,4,NA,0,NA
Mumbai,2/04/2017,2017,4,2,92,83,74,77,73,66,89,70,33,29.89,29.83,29.76,3,2,1,13,5,NA,0,NA
Mumbai,3/04/2017,2017,4,3,92,82,72,79,74,63,85,71,32,29.89,29.83,29.8,3,2,1,13,6,NA,0,NA
Mumbai,4/04/2017,2017,4,4,92,83,74,82,76,73,84,72,50,29.89,29.84,29.8,6,3,1,14,6,25,0,NA
Mumbai,5/04/2017,2017,4,5,91,84,76,82,76,73,84,73,49,29.89,29.82,29.77,3,2,1,15,6,25,0,NA
Mumbai,6/04/2017,2017,4,6,91,84,77,82,75,73,84,73,49,29.84,29.8,29.74,6,2,1,13,6,21,0,NA
Mumbai,7/04/2017,2017,4,7,90,82,73,75,69,61,86,60,33,29.92,29.83,29.77,5,2,1,14,5,23,0,NA
Mumbai,8/04/2017,2017,4,8,92,79,66,73,65,59,76,53,28,29.89,29.81,29.74,2,2,1,16,6,23,0,NA
Mumbai,9/04/2017,2017,4,9,96,82,68,70,64,54,69,44,23,29.86,29.77,29.7,2,2,1,14,4,21,0,NA
Mumbai,10/04/2017,2017,4,10,96,83,70,77,69,52,74,53,15,29.8,29.74,29.62,2,2,1,13,4,NA,0,NA
Mumbai,11/04/2017,2017,4,11,93,84,76,79,76,70,89,70,51,29.83,29.76,29.7,2,2,1,14,5,20,0,NA
Mumbai,12/04/2017,2017,4,12,93,84,76,84,77,72,89,72,45,29.86,29.79,29.71,2,2,1,13,5,21,0,NA
Mumbai,13/04/2017,2017,4,13,94,82,71,81,75,72,86,66,45,29.86,29.77,29.7,2,2,1,13,4,24,0,NA
Mumbai,14/04/2017,2017,4,14,94,85,76,82,77,73,89,73,47,29.83,29.77,29.71,2,2,1,15,6,23,0,NA
Mumbai,15/04/2017,2017,4,15,92,84,77,82,78,75,84,76,57,29.83,29.75,29.67,3,2,1,15,6,NA,0,NA
Mumbai,16/04/2017,2017,4,16,95,84,73,77,73,63,89,64,29,29.8,29.74,29.67,4,2,1,15,4,23,0,NA
Mumbai,17/04/2017,2017,4,17,91,82,74,82,77,73,84,73,53,29.86,29.79,29.73,3,2,1,14,5,23,0,NA
Mumbai,18/04/2017,2017,4,18,96,86,75,79,74,66,89,65,30,29.86,29.78,29.71,4,2,1,16,6,NA,0,NA
Mumbai,19/04/2017,2017,4,19,92,84,77,82,76,68,84,71,49,29.83,29.77,29.71,3,2,1,15,7,24,0,NA
Mumbai,20/04/2017,2017,4,20,92,84,75,84,76,74,89,72,51,29.83,29.77,29.71,3,2,1,13,7,20,0,NA
Mumbai,21/04/2017,2017,4,21,91,84,77,81,75,73,79,69,49,29.84,29.79,29.74,3,2,1,16,7,28,0,NA
Mumbai,22/04/2017,2017,4,22,92,84,77,81,74,73,84,68,48,29.86,29.81,29.76,3,2,1,13,7,20,0,NA
Mumbai,23/04/2017,2017,4,23,91,84,78,77,74,72,79,67,44,29.89,29.82,29.77,5,2,1,14,6,30,0,NA
Mumbai,24/04/2017,2017,4,24,90,84,77,75,72,70,74,63,42,29.89,29.83,29.77,4,3,1,13,6,23,0,NA
Mumbai,25/04/2017,2017,4,25,91,82,74,73,71,63,75,62,38,29.92,29.84,29.77,3,2,1,14,6,NA,0,NA
Mumbai,26/04/2017,2017,4,26,90,82,74,75,73,70,79,67,48,29.89,29.83,29.77,2,2,1,14,6,25,0,NA
Mumbai,27/04/2017,2017,4,27,92,84,75,79,73,70,79,66,46,29.89,29.84,29.77,3,2,1,16,6,21,0,NA
Mumbai,28/04/2017,2017,4,28,91,82,73,77,74,72,85,68,49,29.89,29.83,29.76,3,2,1,18,6,30,0,NA
